rule,width,beta2,seed,layer,h0,rho_init,final_loss,mean_h_final,ratio_final,t_depart,late_rel_std,cv_h_final,t_1e-02,t_1e-03,t_1e-04,t_1e-06
E,512,0.9995,2,W2,0.008004795507030087,2.5292132678628776,0.0,0.00032727111829444766,1.7400792679445125,,0.22960149709118574,9.175333976745605,131,256,488,1546
E,512,0.9995,2,W3,0.007976023534636915,2.524669428869658,0.0,0.0003501687606330961,1.8685407185474423,,0.1859950176493369,7.558722019195557,131,256,488,1546
E,512,0.9995,2,W4,0.008002955245028554,2.5289228872617717,0.0,0.0003437466803006828,1.828099031172852,,0.17991095155062525,8.64635944366455,131,256,488,1546
E,512,0.9995,2,W5,0.007964426335900826,2.5228356169364416,0.0,0.12039405107498169,643.3719497451169,100,0.7329408043972339,3.1039023399353027,131,256,488,1546
E,512,0.99,0,W1,0.0004850992903645447,0.6286159268749019,0.0,247.0167236328125,2.772912950749527e+38,100,1.5814320548383674,4.085284233093262,237,341,427,482
E,512,0.99,0,W2,0.007998006711819706,2.5281418775573514,0.0,0.3538872003555298,2.4094815723261464e+34,200,1.8291900261486278,93.29887390136719,237,341,427,482
E,512,0.99,0,W3,0.008000021554571853,2.5284599022641827,0.0,0.02515960857272148,1.712589359714252e+33,300,1.8825573160870828,111.09881591796875,237,341,427,482
E,512,0.99,0,W4,0.008007928049759987,2.5297074847537218,0.0,0.024386804550886154,1.6583464047967097e+33,300,1.8608175062517984,106.71997833251953,237,341,427,482
E,512,0.99,0,W5,0.008016584040419295,2.5310726265640087,0.0,5896.53857421875,4.005422310743084e+38,100,1.787081965745769,5.6495256423950195,237,341,427,482
E,512,0.99,1,W1,0.0004895665432493997,0.6314455413165502,0.04635743796825409,9.038966178894043,1.0054200672754054e+37,100,1.4060003872128504,5.922200679779053,262,368,390,517
E,512,0.99,1,W2,0.008011136912949777,2.5302136425269084,0.04635743796825409,0.007016865536570549,4.7696830268976226e+32,200,1.2904736810296558,45.31037521362305,262,368,390,517
E,512,0.99,1,W3,0.0080073831988541,2.529621531323955,0.04635743796825409,0.0002836812345776707,1.9292144857397402e+31,300,1.494995248483567,43.83266067504883,262,368,390,517
E,512,0.99,1,W4,0.008005438875569901,2.529314779098672,0.04635743796825409,0.000397561292629689,2.704328633461647e+31,300,1.6108475685311807,259.4570007324219,262,368,390,517
E,512,0.99,1,W5,0.00804004134258849,2.5347683967907013,0.04635743796825409,116.9134750366211,7.918570829924579e+36,100,1.4692081394426153,11.742942810058594,262,368,390,517
E,512,0.99,2,W1,0.0004919127978085513,0.6329266218047633,0.0,18.829370498657227,2.0844342369240476e+37,100,1.331281356820765,3.1016438007354736,272,415,434,544
E,512,0.99,2,W2,0.008004795507030087,2.5292132678628776,0.0,0.044207796454429626,3.0073857984426954e+33,200,1.2322237733259578,137.4756622314453,272,415,434,544
E,512,0.99,2,W3,0.007976023534636915,2.524669428869658,0.0,0.00348368170671165,2.378441968786339e+32,300,1.2247029650750532,124.83568572998047,272,415,434,544
E,512,0.99,2,W4,0.008002955245028554,2.5289228872617717,0.0,0.00284876162186265,1.9384126714428238e+32,300,1.3300668351066804,116.8551254272461,272,415,434,544
E,512,0.99,2,W5,0.007964426335900826,2.5228356169364416,0.0,1098.9017333984375,7.513544744308766e+37,100,1.5169053493099733,2.2586829662323,272,415,434,544
